location_name,city,website,phone,postal_code,address,province,monday,tuesday,wednesday,thursday,friday,latitude,longitude,Accessible Entrances,Accessible Washrooms,Accessible Parking,Individual Service,Wait Accommodations
Ajax Pharmachoice,Ajax,https://www.pharmachoice.com/locations/ajax/,,L1Z 0T4,"901 Harwood Avenue North, Unit 101",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.8783734,-79.0256771,Yes,Yes,Yes,No,No
Village Gate Pharmasave,Bobcaygeon,www.pickthedate.ca,705-738-2372,K0M 1A0,101 East Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.5383672,-78.5395985,Yes,No,Yes,Yes,No
Holly Pharmacy,Milton,hollypharmacy.ca,,L9T 0R3,"611 Holly Avenue, Unit 104",ON,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,43.511242,-79.855456,No,Yes,No,Yes,Yes
Bossons Pharmacy,Strathroy,https://bossonspharmacy.medmeapp.ca/schedule,519-245-3810,N7G 1X5,35 Front Street West,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.957929,-81.625406,No,Yes,Yes,Yes,No
Fenelon Falls Pharmacy,Fenelon Falls,www.pickthedate.ca,705-887-2320,K0M 1N0,53 Colborne Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.537533,-78.736081,Yes,No,Yes,Yes,Yes
Courtice Pharmasave,Courtice,https://pharmasave.com/store/pharmasave-courtice/,905-432-8888,L1E 3A2,2727 Courtice Road,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-19:00,43.911803,-78.777128,No,Yes,Yes,No,Yes
Dukh Bhanjan Pharmacy,Brampton,www.mylocalrx.ca,905-454-3001,L6Y 0M2,"475 Charolais Boulevard, Unit B5",ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.6511022,-79.7583228,Yes,No,Yes,Yes,Yes
Elgin Drugs,Elgin,bookmyshot.ca/covidshot/6133595567,613-359-5008,K0G 1E0,14 Main Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.6083422,-76.221794,No,Yes,Yes,No,Yes
R.X Drug Mart,Lindsay,https://rxdrugmartlindsay.medmeapp.ca/schedule,705-328-1505,K9V 2X9,51 Kent Street West,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,44.3549838,-78.735797,Yes,No,Yes,No,Yes
Exeter Guardian Pharmacy,Exeter,https://www.guardian-ida-pharmacies.ca/en/ontario/exeter/exeter-guardian-pharmacy-7048311,519-235-1570,N0M 1S3,"44 Thames Road East, Unit 38",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.362579,-81.482581,Yes,Yes,No,Yes,Yes
Richmond IDA Pharmacy,Richmond,www.idapharmacy.com,,K0A 2Z0,"6265 Perth Street, Unit 1",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.1905967,-75.8456612,No,No,No,No,Yes
Bowen's Pharmacy,Ajax,https://calendly.com/bowenspharmacy/flu-shots,,L1S 2H6,88 Harwood Avenue South,ON,08:00-20:00,08:00-20:00,08:00-20:00,09:00-20:00,09:00-20:00,43.8503121,-79.0217561,No,Yes,Yes,Yes,No
Dini IDA Pharmacy,London,https://www.bookmyshot.com/5196578668,519-657-8668,N6K 1M6,"785 Wonderland Road South, Unit C2",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,42.947872,-81.291844,No,No,No,No,No
Shelburne Town Pharmacy,Shelburne,,519-306-5500,L9V 2Z4,"712 Main Street East, Unit 103",ON,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,44.0817074,-80.189986,No,No,No,Yes,No
Boggio Fonthill Pharmacy IDA,Fonthill,https://boggiofonthillpharmacy.medmeapp.ca/schedule,,L0S 1E0,155 Highway 20 West,ON,08:30-19:00,08:30-19:00,08:30-18:00,08:30-19:00,08:30-19:00,43.044012,-79.296337,Yes,Yes,Yes,Yes,No
Gordon Pharmasave Pharmacy,Guelph,https://pharmasavegordonpharmacy.medmeapp.ca/schedule,,N1G 1X3,1515 Gordon Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.5087132,-80.1960379,Yes,Yes,Yes,Yes,Yes
Peace Medical Pharmacy,Vaughan,peacemedicalpharmacy.ca,905-553-2244,L6A 0A4,"9699 Jane Street, Unit 19",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.8452781,-79.5351355,Yes,Yes,No,No,Yes
Langs Medical Pharmacy,Cambridge,www.langspharmacy.ca,519-653-3343,N3H 4L5,1145 Concession Road,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.397279,-80.344654,Yes,No,No,Yes,Yes
Coulter's Guardian Pharmacy,London,coulterspharmacy.com,,N5W 3E1,1709 Dundas Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.001528,-81.186288,No,No,No,Yes,No
Jackson's Guardian Pharmacy,St. Marys,https://www.guardian-ida-pharmacies.ca/en/ontario/st-marys/jacksons-pharmacy-7029409,519-284-1491,N4X 1B2,32 Wellington Street South,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.258638,-81.142375,Yes,No,Yes,No,No
Walther's IDA Pharmacy,Mitchell,https://www.guardian-ida-pharmacies.ca/en/ontario/mitchell/walthers-i-d-d-d-a-d-pharmacy-7018844,519-348-8833,N0K 1N0,40 Ontario Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.4676101,-81.1974996,Yes,Yes,No,No,No
Rastin's Wilson St. Pharmacy,Ancaster,https://www.rastinspharmacy.ca/,905-648-6343,L9G 4A8,323 Wilson Street East,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.2263173,-79.9791197,No,Yes,Yes,Yes,Yes
Pharmalink IDA Phamracy,Bradford,https://pharmalink4.wixsite.com/pharmalinkpharmacy,905-778-9049,L3Z 0G1,"456 Holland Street West, Unit 2",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-16:00,44.108586,-79.586452,No,Yes,No,No,Yes
Richmond Village Pharmacy,Richmond,richmondvillagepharmacy.ca,613-838-5352,K0A 2Z0,6146 Perth Street,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,45.193079,-75.841817,No,Yes,Yes,No,Yes
Evans Medical Pharmacy,Ottawa,https://pharmasave.com/ottawa-evans/,,K1H 7Z8,1194 Karn Place,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.3802608,-75.6691534,Yes,Yes,Yes,No,Yes
Breslau Pharmacy & Wellness Centre,Breslau,www.breslaupharmacy.com,519 213 4444,N0B 1M0,11 Woolwich Street North,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.48259,-80.416656,No,No,No,Yes,Yes
Wynplus Pharmacy,Ajax,https://wynpluspharmacy.medmeapp.ca/schedule,,L1T 0K3,"81 Middlecote Drive, Unit A7",ON,09:30-18:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-18:00,43.8962186,-79.0333265,Yes,Yes,No,No,Yes
White Oaks Pharmacy,Oakville,,905-257-8719,L6H 6Z9,"360 Dundas Street East, Unit B6",ON,09:00-19:30,09:00-19:30,09:00-18:00,09:00-19:30,09:00-19:30,43.48729,-79.716619,No,No,No,Yes,Yes
Tuscany Guardian Pharmacy,Vaughan,https://www.guardian-ida-pharmacies.ca/en/ontario/vaughan/tuscany-guardian-pharmacy-7012029,,L4K 0A4,"9100 Jane Street, Unit 16",ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-16:00,43.829916,-79.533092,Yes,No,No,Yes,Yes
West Carlton Drug Mart,Carp,https://pharmasave.com/carp/covid-19-vaccine,613-839-3133,K0A 1L0,461 Donald B. Munro Drive,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,45.3447577,-76.0379836,No,Yes,Yes,No,No
Tillsonburg Remedy's Rx,Tillsonburg,https://www.pharmaconnect.ca/appointment/eb36ed78-df68-46b7-8921-eb283c2a8536,519-842-2220,N4G 4X1,400 Simcoe Street,ON,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,42.854869,-80.690653,Yes,Yes,No,Yes,No
Excellent Care Pharmacy,Arnprior,https://excellentcarepharmacy.ca/,,K7S 3G9,386 Daniel Street South,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,45.423735,-76.3680961,Yes,No,No,No,No
Nickle's Pharmacy,Marmora,https://nicklespharmacy.medmeapp.ca/schedule,613-472-2134,K0K 2M0,26 Forsyth Street,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,44.483285,-77.682282,No,Yes,No,Yes,No
Walsh's IDA Pharmacy,Arthur,,519-848-2530,N0G 1A0,200 George Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.830636,-80.535603,No,Yes,Yes,No,No
Sunderland Pharmacy,Sunderland,sunderlandpharmacy.medmeapp.ca/schedule,,L0C 1H0,103 River Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.262393,-79.067453,Yes,Yes,Yes,Yes,Yes
Dundalk Village Pharmacy,Dundalk,https://dundalkpharmacy.medmeapp.ca/schedule,,N0C 1B0,1 Main Street East,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.168509,-80.39231,No,No,Yes,No,No
Preston Medical Pharmacy,Cambridge,https://prestonmed.ca/,519-653-1870,N3H 1N3,125 Waterloo Street South,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.396721,-80.3614783,Yes,Yes,Yes,Yes,No
Charolais Pharmacy,Brampton,http://charolaisida.medmeapp.ca/schedule,905-452-9000,L6Y 2R2,305 Charolais Boulevard,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.658734,-79.74969,Yes,No,No,No,Yes
First Place Pharmacy,Mississauga,,905-848-3222,L5B 3A8,"170 Queensway West, Unit 101",ON,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,43.56996,-79.611202,Yes,Yes,Yes,Yes,Yes
Pharmasave Aurora,Aurora,https://pharmasaveaurora.medmeapp.ca/schedule,,L4G 2N9,"126 Wellington Street West, Unit 105",ON,09:30-19:30,09:30-19:30,09:30-19:30,09:30-19:30,09:30-19:30,43.9988029,-79.474695,Yes,No,No,Yes,No
Super Rx Pharmacy,Pickering,superrxpharmacy.medmeapp.ca/schedule,905-683-6095,L1V 4L9,"1725 Kingston Road, Unit 9",ON,08:30-19:30,08:30-19:30,08:30-19:30,08:30-19:30,08:30-19:30,43.8486626,-79.0709403,Yes,Yes,No,No,Yes
Wellington Pharmacy,Aurora,,905-727-8711,L4G 1J5,"300 Wellington Street East, Unit 2",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,44.003346,-79.4394624,Yes,No,No,No,Yes
Summeridge Guardian Pharmacy,Vaughan,https://summeridgeguardian.medmeapp.ca/schedule,905-764-3300,L4J 0A2,"8707 Dufferin Street, Building D Unit 11-12A",ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.828339,-79.4787374,Yes,Yes,Yes,No,No
Komoka Pharmacy,Komoka,,519-641-0909,N0L 1R0,"9952 Glendon Drive, Unit 3",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.9457453,-81.4312272,No,No,Yes,Yes,No
Simcoe North Pharmacy,Oshawa,,905-720-1800,L1G 4X1,"1053 Simcoe Street North, Unit 7A",ON,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,43.9266589,-78.8754989,Yes,Yes,No,Yes,Yes
Richmond Hill Medical Pharmacy,Richmond Hill,http://www.richmondhillmedicalclinic.com/,905-237-7874,L4C 3B2,10243 Yonge Street,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.877262,-79.438171,No,Yes,Yes,Yes,No
Medtrust Pharmacy Pharmasave,Georgetown,https://medtrustpharmasave.medmeapp.ca/schedule,,L7G 4B1,"280 Guelph Street, Unit 23",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.6487729,-79.8976698,Yes,Yes,Yes,No,No
Family Drug Mart,Aurora,,905-841-7487,L4G 0R5,"9 Borealis Avenue, Unit 5",ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,44.0124546,-79.4443735,No,No,No,No,Yes
Cumberland Pharmacy,Brampton,https://cumberlandpharmasave.medmeapp.ca/schedule,905-216-1266,L6V 1X9,"131 Kennedy Road North, Unit 2",ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.7026452,-79.4394624,Yes,No,No,No,No
Fallowfield Pharmacy,Ottawa,https://fallowfieldpharmasave.medmeapp.com/schedule/,,K2J 4A7,"3500 Fallowfield Road, Unit 1B",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.29306,-75.742466,No,Yes,No,No,No
Pharma Xpress,Belleville,https://www.pharmachoice.com/locations/pharma-xpress/,613-966-2222,K8P 1K2,161 Bridge Street West,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.1598135,-79.4394624,Yes,Yes,No,Yes,No
Proactive Pharmacy,Ottawa,www.proactivepharmacy.ca,613-521-1200,K1V 7Z1,1645 Bank Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.3771163,-75.6663203,Yes,No,Yes,Yes,Yes
Loblaw Pharmacy,Toronto,www.loblaws.ca/covid19,416-781-8699,M6A 3B4,700 Lawrence Ave. West,ON,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,43.717066,-79.447246,No,No,No,No,Yes
Mooney's Bay Pharmacy,Ottawa,https://pharmasave.com/ottawa-mooneys-bay/,613-680-2900,K1V 6M8,743 Ridgewood Avenue,ON,09:30-16:30,09:30-16:30,09:30-16:30,09:30-16:30,09:30-16:30,45.368432,-75.687778,No,No,Yes,Yes,Yes
Enhanced Care Pharmacy Thornhill,Thornhill,https://www.enhancedcare.ca/shw_services/pharmacy/,905-707-7700,L3T 2B2,7335 Yonge Street,ON,09:30-20:00,09:00-18:00,10:00-18:00,09:00-19:00,10:00-17:00,43.806158,-79.421137,No,No,No,No,No
Mount Joy Pharmacy,Markham,,905-554-9150,L6E 0N1,"9418 Markham Road, Unit C2",ON,09:30-18:00,11:30-18:00,09:30-18:00,09:30-18:00,09:30-17:00,43.7779779,-79.5161935,Yes,Yes,No,Yes,No
Kemptville Drugmart,Kemptville,,613-258-0777,K0G 1J0,"2600 Highway 43, Unit 19-20",ON,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,45.018657,-75.656507,Yes,Yes,No,No,Yes
Oshawa Discount Pharmacy,Oshawa,https://www.durham.ca/en/health-and-wellness/covid-19-vaccines.aspx,905-433-7999,L1G 4S1,"44 Simcoe Street North, Unit 2",ON,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,43.898702,-78.864373,Yes,Yes,No,No,No
North Gower Pharmacy,North Gower,www.northgowerpharmacy.ca,613-489-5000,K0A 2T0,"2333 Church Street, Unit 7",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,45.130817,-75.716221,No,No,Yes,Yes,Yes
Southkeys Pharmacy,Ottawa,book.rxhealthmed.ca/(613)680-8880,613-680-8880,K1V 7Z9,1883 Bank Street,ON,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,45.369693,-75.662547,No,No,No,Yes,Yes
Mountainview Guardian Pharmacy,Georgetown,https://www.guardian-ida-pharmacies.ca/en/ontario/georgetown/mountainview-pharmacy-7010586,,L7G 0L5,"378 Mountainview Road South, Unit 11",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.629776,-79.8772933,No,Yes,No,Yes,Yes
Safa Pharmacy,Markham,safamarkhampharmacy.com,905-554-2332,L3P 1X2,16A Main Street North,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.874604,-79.260364,No,Yes,Yes,No,Yes
Wellness Shield Pharmacy,Blackstock,,905-986-5000,L0B 1B0,14020 Old Scugog Road,ON,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,44.1072049,-78.8206619,No,No,Yes,No,Yes
Pakenham Pharmacy,Pakenham,https://www.remedys.ca/en/ontario/pakenham/pakenham-remedysrx-7024960,613-624-5050,K0A 2X0,2547 County Road 29,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.332737,-76.2906306,No,No,No,No,No
Costco Pharamcy,Woodbridge,https://www.costcopharmacy.ca/,,L4H 0P5,55 New Huntington Road,ON,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,43.769937,-79.6391892,No,Yes,No,No,Yes
Origins Pharmacy Milton,Milton,https://originspharmacy.ca/,905-636-9996,L9T 9K1,"725 Bronte Street South, Units 2 & 3",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.496526,-79.870375,Yes,Yes,No,No,Yes
Golden Lake Pharmasave,Golden Lake,pharmasave.com/golden-lake,,K0J 1X0,11188 Highway 60,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,45.5807906,-77.2446052,Yes,No,Yes,No,Yes
Oshawa Lakeview Pharmacy,Oshawa,oshawapharmacy.ca,,L1J 4K1,"799 Park Road South, Unit 5",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.8741473,-78.8633565,No,No,No,No,No
Great North Pharmacy,Stouffville,https://www.bookmyshot.com/9055914376,905-591-4376,L4A 0Y2,"155 Mostar Street, Unit 4",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.9638294,-79.2628962,No,Yes,No,No,Yes
Rossmore Pharmacy,Belleville,https://rossmorepharmacy.medmeapp.ca/schedule,,K8N 0L5,5503 Highway 62 South,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,44.139767,-77.384344,Yes,Yes,Yes,No,No
Plains Road West Pharmacy,Burlington,https://plainsrdwestpharmacy.medmeapp.ca/schedule,905-634-7007,L7T 1E8,29 Plains Road West,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.5172767,-79.9198875,No,Yes,No,Yes,Yes
Pharmasave Cityview Pharmacy,Woodbridge,https://pharmasave.com/woodbridge-cityview/,905-553-5099,L4H 0Z4,"551 Cityview Boulevard, Unit 15-16",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.7626937,-79.6214942,No,Yes,Yes,Yes,Yes
Phaily Guardian Pharmacy,Pickering,https://www.guardian-ida-pharmacies.ca/en/ontario/pickering/phaily-pharmacy-7041211,905-492-5100,L1W 3R5,"1477 Bayly Street, Unit 9A",ON,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,43.8303255,-79.0777013,Yes,Yes,Yes,No,No
Wellness Clinical Pharmacy,Aurora,https://wellnessclinicalpharmacy.com/,905-841-6088,L4G 0K1,"15450 Yonge Street, Unit 2",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,44.0046781,-79.4693778,No,Yes,No,No,No
Bridle Path Pharmacy,Gloucester,https://pharmasave.com/ottawa-bridle,,K1T 2C4,"4000 Bridle Path Drive, Unit 6",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.3483871,-75.6457041,Yes,No,No,No,No
First Ave Pharmacy,St. Thomas,www.firstavepharmacy.com,519-207-5111,N5R 4M5,"24 First Avenue, Unit 4",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.7756469,-81.1752709,No,No,No,Yes,No
Clear View Pharmacy,Oakville,https://clearviewpharmacy.medmeapp.ca/schedule,905-829-2004,L6J 0A3,"1140 Winston Churchill Boulevard, Unit A6",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.499168,-79.650246,Yes,No,No,No,Yes
Tottenham Pharmacy,Tottenham,https://tottenhampharmasave.medmeapp.ca/schedule,905-936-4141,L0G 1W0,55 Queen Street South,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,44.019381,-79.803794,No,No,No,No,Yes
Blossom Park Pharmacy,Ottawa,www.book.pharmachoice.com/covidshot/613-736-7366,613-736-5380,K1T 1N6,2928 Bank Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.347664,-75.625967,Yes,Yes,Yes,No,No
Total Health Pharmacy,Burlington,www.thpharmacy.com,905-637-3377,L7N 3V2,3155 Harvester Road,ON,09:30-16:30,09:30-16:30,09:30-16:30,09:30-16:30,09:30-16:30,43.354232,-79.797379,No,No,No,Yes,No
Stonechurch Pharmacy,Hamilton,https://www.stonechurchpharmacy.com/,,L8W 3K7,"25 Redmond Drive, Unit 3",ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,43.2061707,-79.864539,Yes,Yes,No,Yes,Yes
Simcoe Square Pharmacy,Bradford,https://simcoesquareguardian.medmeapp.ca/schedule,905-775-9225,L3Z 2B2,"157 Holland Street East, Unit 9",ON,08:30-19:30,08:30-19:30,08:30-19:30,08:30-19:30,08:30-19:30,44.116273,-79.559031,Yes,No,No,Yes,Yes
Mulock Medical Pharmacy,Newmarket,,905-954-4004,L3X 1W1,16700 Bayview Avenue,ON,09:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,44.040758,-79.452312,No,No,Yes,Yes,Yes
Westboro Pharmasave,Ottawa,https://westboropharmasave.medmeapp.ca/schedule,,K2A 4H1,421 Richmond Road,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,45.390468,-75.757612,No,Yes,Yes,No,Yes
Bellwood Pharmacy,London,www.bellwoodrx.com,,N5Y 5A1,"900 Oxford Street East, Unit 14B",ON,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,43.003469,-81.22771,No,Yes,No,No,Yes
West Elgin Pharmacy,West Lorne,https://www.book.pharmachoice.com/%28519%29%20768-1440,519-768-1440,N0L 2P0,229 Graham Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.6040522,-81.6090659,No,No,No,Yes,Yes
Alpha Woodbridge Pharmacy,Woodbridge,https://pharmasave.com/woodbridge,,L4L 4Y9,5731 Highway 7,ON,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,43.773815,-79.6120861,No,No,Yes,Yes,Yes
Nobleton Guardian Pharmacy,Nobleton,https://www.guardian-ida-pharmacies.ca/en/ontario/nobleton/nobleton-guardian-pharmacy-7036310,905-859-2322,L0G 1N0,12931 Highway 27,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,43.9000106,-79.6519518,No,Yes,No,No,Yes
Coby Pharmacy,Coboconk,,705-454-1900,K0M 1K0,Main Street 6662 Highway 35,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,44.658964,-78.797306,Yes,Yes,Yes,No,No
Dixon Medical Pharmacy,Newmarket,https://pharmasave.com/newmarket-dixon,905-830-9660,L3Y 6P5,"531 Davis Drive, Unit 106",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.0605896,-79.4565099,No,Yes,Yes,Yes,No
Richmond Pharmacy,Chatham,https://www.pharmachoice.com/locations/richmond,519-397-5555,N7M 1P1,141 Richmond Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.398555,-82.188336,Yes,No,No,No,No
Aurora IDA Pharmacy,Aurora,https://auroraidapharmacy.medmeapp.ca/schedule,,L4G 3G3,"25 William Graham Drive, Unit B1",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.026517,-79.430627,Yes,No,Yes,Yes,Yes
Unionville Guardian Pharmacy,Unionville,https://www.guardian-ida-pharmacies.ca/en/ontario/unionville/unionville-guardian-pharmacy-7018525,905-944-9191,L3R 6H9,"9249 Kennedy Road, Unit 101",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.8792134,-79.3135639,Yes,No,Yes,Yes,No
Eustace Pharmasave,Jackson's Point,https://eustacepharmasave.medmeapp.ca/schedule,,L0E 1L0,936 Lake Drive East,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.322637,-79.371011,No,No,Yes,Yes,Yes
The Prescription Shoppe,Palmerston,www.prescriptionshop.net,519-343-3912,N0G 2P0,261 Main Street West,ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,43.8342327,-80.8503735,No,Yes,Yes,Yes,Yes
Care Drugs,Aurora,,905-713-2828,L4G 3W3,"24 Orchard Heights Boulevard, Unit 103",ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-18:00,09:00-18:00,44.009193,-79.472929,Yes,Yes,No,No,Yes
Kirkland Pharmacy,Kirkland Lake,book.pharmachoice.com/(705)567-3223,705-567-3223,P2N 2E2,38 Government Road West,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-18:00,48.1502413,-80.035965,Yes,No,Yes,No,Yes
Miltowne Pharmacy,Milton,https://miltownepharmacy.ca/,,L9T 3Z9,"311 Commercial Street, Unit 210",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.5094758,-79.8723328,Yes,No,No,Yes,Yes
Belmont Pharmacy,Belmont,,519-558-2010,N0L 1B0,14091 Belmont Road,ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,42.883994,-81.088367,Yes,Yes,Yes,Yes,No
Erindale Medical Pharmacy,Mississauga,www.bookmyshot.com/covidshot/9052701200,905-270-1200,L5C 1M6,1101 Mcbride Avenue,ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,43.5627223,-79.651117,No,No,Yes,No,No
Walsh's IDA Pharmacy Mount Forest,Mount Forest,,519-323-1221,N0G 2L0,129 Main Street South,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.981211,-80.735213,No,Yes,No,Yes,No
Focus Drug Mart,Markham,https://vaxrx.ca/,905-305-8400,L3R 6E1,3000 Highway 7 East,ON,09:00-19:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-19:00,43.850559,-79.357353,No,No,Yes,No,No
Neighbourhood Pharmacy,Richmond Hill,NeighbourhoodPharmacy.ca,905-737-2024,L4C 3C1,10323 Yonge Street,ON,09:30-19:30,09:30-19:30,09:30-19:30,09:30-19:30,09:30-19:30,43.8792357,-79.4386222,Yes,Yes,No,Yes,Yes
